regionID,solarSystemID,solarSystemName,x,y,z,security,,,
10000069,30045317,Iralaja,-238,99.4,180.00,0.319767,,,
10000067,30005278,Seshi,-304,-7.04,-46.60,0.319564,,,
10000043,30002256,Reyi,-182,98.1,-104.00,0.318171,,,
10000064,30004985,Deven,-203,40.8,82.10,0.317772,,,
10000054,30004231,Shakasi,-318,-2.52,-40.90,0.317731,,,
10000054,30004282,Getrenjesa,-379,-5.02,-77.00,0.317565,,,
10000030,30002574,Hrondedir,-64.9,4.09,37.30,0.317424,,,
10000069,30045316,Innia,-234,100,167.00,0.317139,,,
10000054,30004271,Afrah,-375,16.3,-75.00,0.316207,,,
10000048,30003846,Hedoubel,-249,71.6,69.90,0.31613,,,
10000049,30003918,Hakana,-328,35.6,-136.00,0.315993,,,
10000001,30000090,Ilahed,-81.8,75.3,-90.70,0.315943,,,
10000054,30004272,Sota,-377,6.06,-79.80,0.315142,,,
10000002,30000164,Messoya,-59.5,44,85.60,0.315086,,,
10000067,30005241,Petidu,-273,8.29,-41.40,0.314413,,,
10000067,30005255,Saphthar,-284,11.4,-42.60,0.314386,,,
10000001,30000100,Timeor,-56.6,55.1,-82.20,0.314131,,,
10000069,30045331,Vaaralen,-174,76.7,147.00,0.313497,,,
10000048,30003844,Gallusiene,-258,61.6,61.00,0.313434,,,
10000067,30005261,Antem,-266,-1.57,-27.90,0.31288,,,
10000054,30004230,Van,-316,4.91,-36.10,0.31245,,,
10000067,30005272,Olin,-298,-2.62,-31.80,0.311446,,,
10000042,30002092,Sirekur,-134,23.6,24.10,0.311342,,,
10000033,30002809,Sujarento,-189,70.6,110.00,0.311136,,,
10000048,30003829,Renarelle,-249,114,121.00,0.309963,,,
10000043,30003475,Naguton,-213,74.1,-17.80,0.309692,,,
10000036,30002958,Raa,-142,29.3,-39.80,0.309657,,,
10000064,30005022,Ane,-209,79.1,53.80,0.309508,,,
10000069,30045352,Nisuwa,-195,61.8,117.00,0.309433,,,
10000030,30002560,Gultratren,-89,-0.45,26.60,0.309276,,,
10000028,30002392,Hrober,-44.1,27.4,-1.94,0.307823,,,
10000042,30003470,Odebeinn,-1.23,42.3,42.00,0.3078,,,
10000054,30004267,Nema,-368,26.4,-65.40,0.306848,,,
10000064,30004979,Heydieles,-213,52,78.30,0.306625,,,
10000067,30005270,Shalne,-295,-6.43,-27.80,0.306287,,,
10000042,30002090,Frerstorn,-132,20.3,27.70,0.306094,,,
10000067,30005257,Bantish,-296,2.63,-46.80,0.305946,,,
10000016,30001422,Iitanmadan,-215,78.8,200.00,0.305869,,,
10000048,30003845,Ruerrotta,-253,66,68.80,0.305396,,,
10000032,30002719,Miroitem,-149,23.5,71.80,0.305192,,,
10000033,30002807,Nagamanen,-189,67.2,104.00,0.304726,,,
10000043,30003478,Basan,-227,65.3,-13.40,0.304407,,,
10000028,30002413,Unertek,-20.8,0.7,-3.24,0.304135,,,
10000001,30000046,Mifrata,-78.6,42.6,-94.50,0.303803,,,
10000033,30002812,Tannolen,-190,65.9,115.00,0.303626,,,
10000028,30002406,Hedaleolfarber,-47.1,3.5,-3.64,0.303156,,,
10000028,30002414,Klingt,-23.6,-2.97,-9.62,0.302147,,,
10000028,30002405,Sakulda,-49.6,-1.28,-2.56,0.302073,,,
10000028,30002415,Weld,-20.4,-7.82,-13.40,0.302036,,,
10000001,30000089,Sosa,-83.5,71.2,-94.20,0.301179,,,
10000067,30005277,Pirna,-294,-6.96,-48.80,0.2999,,,
10000043,30002239,Rammi,-251,4.66,-68.50,0.29989,,,
10000064,30004991,Vitrauze,-219,0.445,36.20,0.299746,,,
10000067,30005240,Gayar,-282,7.73,-56.60,0.299476,,,
10000044,30003565,Conomette,-306,38.3,24.30,0.299427,,,
10000028,30002391,Hrokkur,-48.1,21.2,-7.77,0.298883,,,
10000042,30002097,Klogori,-129,14.4,36.80,0.298558,,,
10000068,30005321,Jovainnon,-231,54.1,60.10,0.298141,,,
10000067,30005276,Sharza,-299,-9.62,-46.30,0.297987,,,
10000043,30002236,Milal,-253,5.85,-64.30,0.297923,,,
10000001,30000075,Assah,-116,74.1,-103.00,0.297802,,,
10000049,30003897,Gehi,-316,63.9,-157.00,0.296805,,,
10000049,30003921,Arzieh,-331,38.7,-131.00,0.296703,,,
10000067,30005242,Naka,-285,12.3,-49.60,0.296671,,,
10000033,30002811,Onatoh,-191,70.2,112.00,0.296425,,,
10000016,30001448,Hakonen,-146,96.2,172.00,0.296379,,,
10000043,30003480,Amod,-242,68.9,-29.20,0.295886,,,
10000054,30004296,Bapraya,-405,18.4,-78.00,0.295658,,,
10000028,30002402,Istodard,-49.6,6.56,2.12,0.29488,,,
10000001,30000015,Sendaya,-75,47.7,-95.20,0.293933,,,
10000049,30003917,Amafi,-332,30.8,-138.00,0.293426,,,
10000042,30003446,Ofage,-47.9,70.1,53.60,0.292495,,,
10000042,30002076,Dudreda,-130,12.6,48.10,0.292149,,,
10000049,30003898,Seshala,-318,63.3,-154.00,0.291822,,,
10000020,30001721,Saminer,-212,76.9,-171.00,0.291739,,,
10000020,30001664,Chamume,-188,39.7,-130.00,0.291687,,,
10000048,30003842,Esesier,-264,103,132.00,0.290698,,,
10000001,30000116,Kenobanala,-44.9,32.9,-36.30,0.289398,,,
10000048,30003836,Vlillirier,-249,120,126.00,0.289309,,,
10000069,30045335,Teskanen,-185,75.1,145.00,0.287172,,,
10000067,30005263,Mozzidit,-267,-0.0677,-35.80,0.286676,,,
10000068,30005295,Murethand,-220,59.9,71.20,0.286453,,,
10000020,30001668,Yong,-182,45.1,-133.00,0.286131,,,
10000054,30004280,Nalnifan,-379,-9.4,-79.00,0.28601,,,
10000064,30004984,Abune,-211,55.8,81.40,0.285634,,,
10000069,30045330,Okkamon,-188,78.7,134.00,0.285364,,,
10000037,30003060,Mannar,-207,-15.3,6.37,0.285023,,,
10000064,30004999,Ladistier,-255,18,53.90,0.285,,,
10000001,30000095,Asilem,-59.8,66.6,-85.70,0.284998,,,
10000016,30001440,Karjataimon,-235,75.9,190.00,0.284707,,,
10000028,30002401,Meildolf,-42.8,14.6,13.80,0.284598,,,
10000067,30005287,Canard,-276,-10.7,-65.20,0.284207,,,
10000028,30002403,Gonheim,-47.6,11.1,0.42,0.283824,,,
10000067,30005237,Chej,-268,8.93,-51.60,0.283449,,,
10000069,30045337,Ikoskio,-197,82.7,140.00,0.283312,,,
10000033,30002813,Tama,-194,77.5,113.00,0.282556,,,
10000049,30003939,Zirsem,-354,-14.2,-131.00,0.282545,,,
10000028,30002396,Illamur,-44.2,9.08,13.60,0.28234,,,
10000002,30000195,Tasti,-56.1,35,82.70,0.282291,,,
10000048,30003847,Amoen,-255,58.4,71.40,0.280538,,,
10000038,30003087,Haras,-172,2.29,-38.20,0.279962,,,
10000036,30002957,Tzvi,-138,24.2,-34.40,0.279871,,,
10000038,30003086,Sahtogas,-161,11.5,-41.00,0.279867,,,
10000054,30004247,Marmeha,-351,30,-63.20,0.279645,,,
10000067,30005284,Promised Land,-284,-27.2,-62.40,0.278632,,,
10000043,30003557,Sieh,-142,69.4,-120.00,0.27801,,,
10000030,30002559,Ingunn,-84,-2.04,34.80,0.276796,,,
10000030,30002575,Sotrenzur,-72.2,-0.189,36.60,0.27597,,,
10000054,30004292,Soza,-397,8.81,-81.20,0.2755,,,
10000067,30005262,Djimame,-269,-3.84,-31.80,0.275479,,,
10000067,30005275,Azedi,-296,-8.91,-41.40,0.274415,,,
10000069,30045344,Nennamaila,-236,104,118.00,0.274258,,,
10000054,30004243,Isid,-352,30.2,-59.20,0.274072,,,
10000042,30002061,Ofstold,-110,0.174,52.00,0.273964,,,
10000043,30002272,Asoutar,-168,39.3,-125.00,0.273498,,,
10000069,30045350,Teimo,-189,58,114.00,0.273208,,,
10000044,30003568,Meunvon,-316,40.3,21.90,0.272516,,,
10000049,30003919,Ashkoo,-334,23.3,-143.00,0.272018,,,
10000042,30003465,Tabbetzur,-31.7,31.5,19.30,0.271666,,,
10000033,30002758,Hasama,-169,42.6,149.00,0.27144,,,
10000032,30002728,Lermireve,-217,70.3,12.60,0.270577,,,
10000001,30000115,Bimener,-46.4,26.3,-39.40,0.270041,,,
10000020,30001685,Ordat,-185,91.5,-119.00,0.269502,,,
10000037,30003057,Groothese,-194,-7.43,16.30,0.268258,,,
10000067,30005239,Aring,-273,1.66,-45.90,0.267324,,,
10000048,30003841,Alsavoinon,-256,118,123.00,0.266366,,,
10000054,30004307,Nouta,-414,23.4,-84.80,0.266312,,,
10000049,30003899,Vezila,-326,50.9,-150.00,0.265951,,,
10000068,30005300,Loes,-246,41.8,64.80,0.265936,,,
10000042,30002096,Hofjaldgund,-132,19,14.60,0.265825,,,
10000069,30045311,Ashitsu,-260,73.7,182.00,0.264888,,,
10000028,30002395,Audesder,-52.7,12,-11.40,0.264712,,,
10000054,30004233,Shirshocin,-329,17,-35.70,0.264278,,,
10000042,30002093,Gebuladi,-130,15.2,23.60,0.263332,,,
10000044,30003595,Arittant,-328,39.8,31.40,0.262354,,,
10000067,30005286,New Eden,-285,-35.9,-65.70,0.260554,,,
10000038,30003088,Oyonata,-157,13,-38.20,0.258891,,,
10000049,30003938,Fanathor,-365,-29,-115.00,0.258469,,,
10000036,30002959,Sifilar,-143,24,-31.40,0.257303,,,
10000069,30045332,Asakai,-189,79.5,140.00,0.256374,,,
10000049,30003928,Zephan,-360,-5.31,-130.00,0.255655,,,
10000068,30005296,Melmaniel,-234,45.3,65.90,0.255253,,,
10000064,30005014,Isenan,-210,5.23,55.40,0.254427,,,
10000042,30002094,Ebolfer,-135,15.5,25.10,0.252911,,,
10000042,30002099,Egmar,-126,9.11,33.60,0.252872,,,
10000069,30045336,Elunala,-193,70.3,133.00,0.252598,,,
10000048,30003797,Dastryns,-270,36.6,58.40,0.252395,,,
10000049,30003922,Nahrneder,-341,25.5,-138.00,0.250969,,,
10000054,30004241,Jasson,-361,28.9,-45.10,0.25062,,,
10000028,30002393,Aedald,-50,11.7,-9.09,0.250458,,,
10000001,30000117,Khabi,-44.9,25.6,-43.10,0.248619,,,
10000067,30005285,Dead End,-271,-3.6,-56.20,0.248419,,,
10000036,30002985,Itsyamil,-117,92.7,-102.00,0.248297,,,
10000048,30003835,Maut,-307,41.9,128.00,0.248017,,,
10000069,30045308,Kehjari,-252,67.5,189.00,0.247581,,,
10000028,30002409,Osvetur,-16.9,-1.28,0.14,0.24758,,,
10000042,30002060,Evati,-111,-0.974,46.10,0.247392,,,
10000038,30003091,Tannakan,-157,9.73,-44.20,0.247082,,,
10000069,30045306,Hykanima,-265,69.1,183.00,0.246859,,,
10000049,30003923,Nandeza,-341,10.6,-145.00,0.246713,,,
10000044,30003571,Anckee,-322,43.3,29.40,0.246409,,,
10000054,30004239,Kamih,-356,30.7,-49.60,0.244672,,,
10000049,30003927,Zahefeus,-354,3.28,-136.00,0.244603,,,
10000001,30000092,Aranir,-84.2,67,-101.00,0.242789,,,
10000054,30004287,Esubara,-390,7.46,-85.10,0.242188,,,
10000064,30004982,Indregulle,-220,55.3,77.30,0.241979,,,
10000049,30003900,Ham,-332,43.3,-143.00,0.241894,,,
10000054,30004236,Yehaba,-331,21.5,-40.10,0.241707,,,
10000028,30002404,Half,-52.8,-0.929,-4.17,0.241078,,,
10000068,30005299,Muetralle,-240,53.4,65.30,0.239964,,,
10000069,30045353,Pynekastoh,-218,57.9,109.00,0.239633,,,
10000069,30045351,Iwisoda,-210,63.2,124.00,0.23836,,,
10000002,30000196,Otosela,-52.1,38.1,83.10,0.238157,,,
10000042,30002065,Lasleinur,-115,-0.0528,48.20,0.237848,,,
10000049,30003902,Hemouner,-309,85.2,-157.00,0.237806,,,
10000067,30005273,Galnafsad,-292,-14.5,-33.40,0.237473,,,
10000020,30001682,Keshirou,-187,93,-123.00,0.236506,,,
10000001,30000102,Dysa,-61.4,71.7,-90.00,0.236195,,,
10000069,30045333,Prism,-198,79.8,142.00,0.235087,,,
10000067,30005283,Central Point,-278,-24.2,-59.10,0.233736,,,
10000069,30045347,Oinasiken,-202,59.7,101.00,0.233714,,,
10000044,30003594,Heluene,-329,39.9,25.40,0.232531,,,
10000037,30003061,Mormelot,-207,-13,2.32,0.232084,,,
10000049,30003936,Nakis,-362,-13.7,-130.00,0.232048,,,
10000065,30005074,Daran,-237,89.1,-81.30,0.231621,,,
10000001,30000018,Kazna,-70.1,38.5,-96.70,0.231263,,,
10000048,30003800,Alperaute,-271,52.1,64.30,0.231146,,,
10000049,30003940,Pout,-369,-27.6,-113.00,0.229482,,,
10000054,30004237,Kenahehab,-343,28.3,-46.80,0.229465,,,
10000054,30004286,Yahyerer,-389,8.2,-80.60,0.229008,,,
10000042,30002098,Orfrold,-129,7.85,36.30,0.228674,,,
10000001,30000104,Mahti,-59.4,76,-87.10,0.228282,,,
10000054,30004289,Vaini,-404,3.47,-93.70,0.228142,,,
10000032,30002720,Thelan,-145,13.9,73.20,0.226993,,,
10000002,30000199,Fuskunen,-47,40,77.90,0.224637,,,
10000069,30045349,Rakapas,-223,63.4,127.00,0.22278,,,
10000036,30002961,Oyeman,-139,17.3,-30.10,0.222381,,,
10000036,30002960,Arzad,-146,20.3,-24.40,0.22043,,,
10000048,30003857,Odamia,-263,66.1,133.00,0.220429,,,
10000043,30003483,Valmu,-161,80.3,-133.00,0.220279,,,
10000036,30002984,Ibash,-114,104,-90.90,0.219099,,,
10000001,30000091,Eshwil,-88.7,82.3,-97.60,0.218968,,,
10000065,30005068,Oguser,-348,31.4,-129.00,0.217083,,,
10000069,30045310,Sarenemi,-249,71.6,184.00,0.216852,,,
10000001,30000045,Jaymass,-82.9,32.3,-99.60,0.216311,,,
10000049,30003924,Dimoohan,-339,13,-150.00,0.215934,,,
10000049,30003925,Chitiamem,-353,2.73,-141.00,0.215692,,,
10000049,30003937,Hezere,-364,-33.1,-122.00,0.215221,,,
10000044,30003570,Elore,-321,44.2,25.10,0.215066,,,
10000048,30003806,Pelille,-271,52.1,75.40,0.214825,,,
10000054,30004285,Zazamye,-387,-2.38,-79.30,0.214707,,,
10000028,30002419,Aeditide,-13.3,-11.3,-22.80,0.214491,,,
10000044,30003607,Straloin,-325,59,52.10,0.213756,,,
10000001,30000049,Camal,-89.4,40.3,-104.00,0.212977,,,
10000042,30002095,Eszur,-135,12,19.40,0.212796,,,
10000042,30002077,Hakisalki,-135,6.98,47.30,0.211785,,,
10000048,30003787,Agoze,-249,47.9,70.40,0.208648,,,
10000067,30005265,Hangond,-269,-10.4,-36.30,0.20829,,,
10000001,30000094,Hahyil,-89,68.5,-104.00,0.208115,,,
10000028,30002394,Muttokon,-45,8.6,-11.50,0.20719,,,
10000043,30003561,Biphi,-168,82.9,-134.00,0.206835,,,
10000068,30005298,Costolle,-238,55,70.00,0.20681,,,
10000048,30003799,Uphallant,-268,34.5,61.30,0.205721,,,
10000001,30000096,Mahnagh,-60.9,59,-96.60,0.205003,,,
10000028,30002410,Mimiror,-14.2,-5.93,2.97,0.204493,,,
10000052,30004138,Bersyrim,-252,75.6,-38.60,0.204375,,,
10000054,30004279,Ahraghen,-374,24.4,-81.80,0.203149,,,
10000065,30005073,Pananan,-239,95.5,-92.80,0.201047,,,
10000002,30000197,Uemon,-47.2,38.4,81.30,0.197447,,,
10000044,30003596,Oruse,-333,42.4,18.70,0.196879,,,
10000042,30002066,Arnher,-119,-2.29,46.70,0.1921,,,
10000049,30003926,Kuhri,-355,-4.17,-144.00,0.192019,,,
10000001,30000021,Kuharah,-74.4,32.5,-101.00,0.189705,,,
10000069,30045354,Reitsato,-198,65.6,125.00,0.18951,,,
10000048,30003790,Vey,-243,50.3,76.90,0.188946,,,
10000069,30045348,Notoras,-197,57.1,114.00,0.188791,,,
10000054,30004277,Ajna,-367,32.1,-80.20,0.185388,,,
10000036,30002962,Ezzara,-144,14.8,-20.80,0.184511,,,
10000048,30003808,Grispire,-273,47.7,80.50,0.183318,,,
10000049,30003941,Rafeme,-374,-32.1,-111.00,0.183281,,,
10000048,30003801,Aunsou,-279,43.6,59.00,0.182975,,,
10000044,30003566,Aimoguier,-310,47.8,25.80,0.182694,,,
10000044,30003601,Babirmoult,-343,35.3,28.30,0.178823,,,
10000032,30002729,Aetree,-217,77.9,2.65,0.178356,,,
10000067,30005264,Angur,-273,-16.7,-33.20,0.177585,,,
10000054,30004308,Ned,-417,25.4,-87.70,0.176748,,,
10000054,30004303,Fobiner,-409,19.6,-74.90,0.175057,,,
10000048,30003852,Arderonne,-273,61.7,132.00,0.174709,,,
10000065,30005063,Schmaeel,-350,32.3,-137.00,0.174403,,,
10000048,30003792,Ostingele,-267,41.5,67.60,0.172621,,,
10000001,30000017,Futzchag,-64.1,41.3,-101.00,0.172229,,,
10000067,30005281,Exit,-275,-19.9,-42.60,0.172101,,,
10000043,30003484,Sibot,-161,97.8,-119.00,0.171405,,,
10000030,30002580,Katugumur,-73.5,-7.41,32.40,0.171291,,,
10000054,30004238,Gens,-353,35.6,-48.60,0.171062,,,
10000048,30003854,Alamel,-268,60.7,133.00,0.170913,,,
10000020,30001683,Nasesharafa,-189,99.4,-120.00,0.170233,,,
10000044,30003597,Hare,-336,42.8,22.10,0.16897,,,
10000067,30005282,Gateway,-279,-29.2,-48.50,0.168689,,,
10000065,30005062,Abath,-349,29.6,-143.00,0.166406,,,
10000042,30002079,Krirald,-143,2.02,43.40,0.164744,,,
10000067,30005266,Access,-279,-22.5,-38.40,0.164283,,,
10000044,30003598,Ogaria,-342,40.7,19.00,0.164001,,,
10000054,30004273,Soliara,-372,31.9,-79.70,0.163396,,,
10000054,30004283,Shafrak,-389,-8.01,-81.90,0.162919,,,
10000032,30002727,Allipes,-223,76.7,6.84,0.162829,,,
10000036,30002987,Ussad,-102,103,-92.30,0.16237,,,
10000002,30000200,Akkio,-47.1,30.3,83.30,0.162151,,,
10000054,30004294,Illi,-410,2.37,-92.10,0.160656,,,
10000037,30003062,Angatalie,-209,-17.6,11.30,0.160466,,,
10000001,30000020,Lilmad,-72.9,52.9,-108.00,0.160449,,,
10000065,30005066,Kerying,-364,12.7,-136.00,0.16002,,,
10000054,30004302,Omigiav,-383,-10.3,-108.00,0.158276,,,
10000048,30003803,Reynire,-283,57.7,58.20,0.15681,,,
10000064,30005008,Aeschee,-232,75.7,50.40,0.15653,,,
10000020,30001684,Tirbam,-181,102,-115.00,0.156006,,,
10000042,30002067,Brin,-103,-8.92,28.70,0.154826,,,
10000042,30002100,Taff,-131,2.05,27.50,0.154256,,,
10000049,30003920,Baratar,-344,20.9,-155.00,0.154082,,,
10000042,30002063,Helgatild,-99.3,-10.1,30.70,0.151898,,,
10000042,30002101,Ualkin,-137,3.49,21.60,0.15012,,,
10000048,30003788,Intaki,-257,30.6,67.20,0.149843,,,
10000048,30003850,Alparena,-298,46.4,133.00,0.146572,,,
10000049,30003901,Upt,-338,52.1,-153.00,0.146071,,,
10000043,30003559,Mamet,-163,82.4,-138.00,0.145582,,,
10000049,30003930,Goudiyah,-347,20.6,-154.00,0.145549,,,
10000069,30045309,Villasen,-262,73.2,199.00,0.140693,,,
10000069,30045307,Okagaiken,-262,75.6,187.00,0.140077,,,
10000065,30005065,Arzi,-365,9.17,-141.00,0.138333,,,
10000054,30004291,Anohel,-407,-0.19,-92.50,0.138308,,,
10000048,30003855,Mantenault,-264,58.7,138.00,0.13715,,,
10000054,30004259,Ertoo,-364,29.6,-30.70,0.136933,,,
10000042,30002081,Ansen,-146,-2.42,41.50,0.13638,,,
10000048,30003818,Aulbres,-283,49.2,61.50,0.135812,,,
10000054,30004276,Fageras,-370,38,-69.60,0.134531,,,
10000002,30000198,Paala,-42.3,36.5,83.20,0.134379,,,
10000048,30003805,Gare,-286,40.7,56.20,0.134029,,,
10000069,30045312,Korasen,-262,72.3,207.00,0.128991,,,
10000001,30000044,Faspera,-87.3,24.4,-107.00,0.128258,,,
10000044,30003587,Harner,-320,52.9,-12.00,0.127988,,,
10000048,30003851,Reschard,-282,54.2,130.00,0.127918,,,
10000042,30002078,Arwa,-139,-2.47,43.20,0.12731,,,
10000032,30002721,Rorsins,-142,-0.218,66.80,0.125204,,,
10000042,30002102,Gukarla,-139,-0.417,21.30,0.124563,,,
10000049,30003932,Timudan,-351,22.7,-153.00,0.124259,,,
10000048,30003802,Cumemare,-280,34.2,60.10,0.123693,,,
10000048,30003853,Mercomesier,-277,51.7,131.00,0.122967,,,
10000054,30004255,Parouz,-354,38.3,-42.30,0.1225,,,
10000044,30003572,Vevelonel,-331,52.6,25.20,0.119826,,,
10000065,30005064,Mafra,-359,26.6,-144.00,0.119443,,,
10000044,30003569,Cadelanne,-318,55.3,25.50,0.119324,,,
10000016,30001441,Tartoken,-242,61.4,198.00,0.119319,,,
10000042,30002064,Arnstur,-96.3,-14.1,34.50,0.118169,,,
10000049,30003931,Sassecho,-349,24.7,-156.00,0.117671,,,
10000042,30002062,Todifrauan,-102,-14.1,40.40,0.115855,,,
10000048,30003823,Kenninck,-305,44,45.70,0.114963,,,
10000038,30003089,Kurniainen,-159,-5.79,-23.80,0.114374,,,
10000054,30004275,Tukanas,-379,33.7,-83.40,0.114,,,
10000001,30000022,Jayneleb,-60.8,33,-105.00,0.11384,,,
10000054,30004274,Nielez,-374,37.9,-78.50,0.113321,,,
10000054,30004257,Hakatiz,-364,38.8,-43.00,0.112573,,,
10000054,30004304,Huna,-411,21.5,-72.90,0.112508,,,
10000054,30004266,Gesh,-350,43.2,-50.20,0.111407,,,
10000065,30005067,Zorenyen,-369,18.8,-138.00,0.11123,,,
10000001,30000019,Podion,-58.7,26,-102.00,0.109705,,,
10000069,30045313,Ienakkamon,-271,77.3,180.00,0.107988,,,
10000032,30002730,Esmes,-228,87,-5.20,0.105689,,,
10000049,30003933,Ibani,-360,16,-152.00,0.105173,,,
10000054,30004254,Fihrneh,-359,41,-45.00,0.105135,,,
10000038,30003090,Saidusairos,-164,-9.64,-21.60,0.104733,,,
10000054,30004284,Defsunun,-394,-9.52,-96.60,0.103369,,,
10000044,30003599,Faurulle,-346,44.4,21.90,0.102661,,,
10000054,30004305,Esaeel,-415,16.4,-74.40,0.10138,,,
10000016,30001442,Saranen,-248,58.4,195.00,0.096294,,,
10000043,30003564,Rephirib,-160,86.2,-139.00,0.095634,,,
10000048,30003789,Brarel,-250,25.5,72.30,0.094316,,,
10000048,30003804,Pain,-294,54.1,50.40,0.094081,,,
10000048,30003791,Annancale,-251,33,76.50,0.094076,,,
10000042,30002080,Arifsdald,-139,-7.66,40.10,0.092769,,,
10000054,30004297,Efu,-394,-7.9,-107.00,0.092313,,,
10000054,30004258,Khnar,-362,39.8,-38.20,0.091608,,,
10000054,30004298,Tisot,-392,-6.89,-114.00,0.089876,,,
10000049,30003934,Cabeki,-354,16,-161.00,0.089786,,,
10000043,30003560,Hoshoun,-165,86.2,-143.00,0.085137,,,
10000048,30003793,Harroule,-273,34.1,71.10,0.085061,,,
10000048,30003856,Athounon,-278,54.7,141.00,0.076206,,,
10000054,30004264,Hoseen,-351,48,-47.10,0.075726,,,
10000048,30003821,Ausmaert,-298,41.3,54.80,0.074843,,,
10000054,30004256,Edilkam,-358,46.9,-46.20,0.072,,,
10000044,30003600,Agaullores,-351,47,19.00,0.071201,,,
10000048,30003819,Barleguet,-293,42.4,59.90,0.068201,,,
10000043,30003563,Misaba,-163,76.3,-155.00,0.064008,,,
10000049,30003935,Irmalin,-366,10.5,-160.00,0.062148,,,
10000043,30003562,Ziriert,-163,82.8,-151.00,0.059583,,,
10000028,30002412,Ennur,-8.97,-1.93,12.50,0.058349,,,
10000054,30004278,Sheri,-385,42.3,-77.20,0.056853,,,
10000048,30003822,Espigoure,-299,50,65.30,0.049927,,,
10000054,30004262,Pemsah,-354,50.1,-36.30,0.047946,,,
10000028,30002411,Skarkon,-6.53,-4.52,8.87,0.047769,,,
10000054,30004306,Karan,-415,24.1,-70.00,0.044736,,,
10000054,30004265,Yekh,-360,50.7,-38.70,0.044434,,,
10000054,30004261,Balas,-353,55.7,-45.30,0.043635,,,
10000048,30003820,Vestouve,-302,53.3,63.40,0.042595,,,
10000054,30004299,Sakht,-403,-3.86,-122.00,0.041499,,,
10000054,30004301,Anath,-401,-8.58,-127.00,0.041327,,,
10000054,30004260,Yiratal,-354,55,-39.50,0.037987,,,
10000054,30004263,Feshur,-350,56.6,-36.80,0.035519,,,
10000028,30002420,Egbinger,-12.2,-4.37,-26.50,0.034555,,,
10000054,30004300,Naga,-407,-1.5,-121.00,0.033684,,,
10000054,30004309,Hophib,-419,20.6,-69.30,0.029147,,,
10000004,30000424,1TS-WN,120,83.9,366.00,-0.000001,,,
10000004,30000425,16-31U,122,102,364.00,-0.000001,,,
10000004,30000426,H472-N,121,107,360.00,-0.000001,,,
10000004,30000423,B-DXO9,110,89,373.00,-0.000002,,,
10000004,30000422,IEZW-V,102,89.9,374.00,-0.000003,,,
10000004,30000429,9K-VDI,88.7,92.9,384.00,-0.000005,,,
10000004,30000420,VM-QFU,99.6,89.4,372.00,-0.000005,,,
10000004,30000421,PU-1Z8,102,85.2,368.00,-0.000005,,,
10000004,30000427,U8MM-3,90.1,96.6,375.00,-0.000008,,,
10000004,30000413,Q8T-MC,97.5,94.5,367.00,-0.000008,,,
10000004,30000431,4-IPWK,80.6,81.7,386.00,-0.000009,,,
10000004,30000428,3C-26I,85.1,88.2,381.00,-0.000009,,,
10000004,30000412,9XI-0X,103,96,352.00,-0.000011,,,
10000004,30000408,YRZ-E4,103,88.6,348.00,-0.000013,,,
10000004,30000410,H55-2R,96.7,98.8,358.00,-0.000014,,,
10000004,30000409,A3-PAT,98.9,95,353.00,-0.000015,,,
10000004,30000430,L-SDU7,73.7,76.9,384.00,-0.000017,,,
10000004,30000432,Q-KCK3,79.4,84.7,378.00,-0.000017,,,
10000004,30000411,P6-DBM,92.6,99.1,358.00,-0.000019,,,
10000004,30000401,N-9EOQ,100,94.8,335.00,-0.000031,,,
10000004,30000397,LQH0-H,102,66.7,327.00,-0.000031,,,
10000004,30000398,FRW3-2,102,79.9,326.00,-0.000037,,,
